trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.001, 'e': 0.9326884948140962}",35,0,-237.04126141800646,"{0: 19, 1: 3, 2: 7, 3: 3, 4: 3}",0
370,False,"{'a': 0.001, 'e': 0.9323273456060345}",20,0,-87.97692059360583,"{0: 10, 1: 0, 2: 10, 3: 0, 4: 0}",0
371,False,"{'a': 0.001, 'e': 0.9319652640707048}",25,11,-99.44263365302564,"{0: 7, 1: 4, 2: 1, 3: 0, 4: 2}",1
372,False,"{'a': 0.001, 'e': 0.9316022505701886}",35,0,-132.8213313388422,"{0: 24, 1: 2, 2: 5, 3: 3, 4: 1}",0
373,False,"{'a': 0.001, 'e': 0.9312383054674996}",35,0,-230.16973577309503,"{0: 18, 1: 3, 2: 10, 3: 1, 4: 3}",0
374,False,"{'a': 0.001, 'e': 0.9308734291265828}",30,0,-90.2896590940483,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",0
375,False,"{'a': 0.001, 'e': 0.9305076219123143}",25,8,-52.865868028145314,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
376,False,"{'a': 0.001, 'e': 0.9301408841905014}",20,5,-34.915478064392694,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 0}",1
377,False,"{'a': 0.001, 'e': 0.929773216327882}",20,0,-50.40891680044792,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
378,False,"{'a': 0.001, 'e': 0.9294046186921237}",20,0,-198.57630889887014,"{0: 8, 1: 2, 2: 6, 3: 1, 4: 3}",0
379,False,"{'a': 0.001, 'e': 0.9290350916518241}",20,0,-186.322537754611,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
380,False,"{'a': 0.001, 'e': 0.9286646355765102}",30,0,-131.39993733451286,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
381,False,"{'a': 0.001, 'e': 0.9282932508366383}",25,0,-102.61180634940543,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
382,False,"{'a': 0.001, 'e': 0.9279209378035927}",30,0,-125.94031082359638,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
383,False,"{'a': 0.001, 'e': 0.9275476968496869}",25,0,-167.2420657903073,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
384,False,"{'a': 0.001, 'e': 0.9271735283481612}",25,0,-71.10478582138069,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
385,False,"{'a': 0.001, 'e': 0.9267984326731847}",25,0,-200.9108937891915,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
386,False,"{'a': 0.001, 'e': 0.9264224101998526}",35,3,-135.65109860697584,"{0: 19, 1: 5, 2: 6, 3: 0, 4: 2}",1
387,False,"{'a': 0.001, 'e': 0.9260454613041876}",25,0,-7.115245854977714,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
388,False,"{'a': 0.001, 'e': 0.9256675863631385}",20,0,-86.25378221560513,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
389,False,"{'a': 0.001, 'e': 0.9252887857545801}",25,4,-80.73943436345986,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 1}",1
390,False,"{'a': 0.001, 'e': 0.9249090598573131}",25,0,-72.80806799357406,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
391,False,"{'a': 0.001, 'e': 0.9245284090510633}",25,0,-151.66738107066163,"{0: 11, 1: 5, 2: 6, 3: 2, 4: 1}",0
392,False,"{'a': 0.001, 'e': 0.9241468337164814}",20,0,-50.138156194070305,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
393,False,"{'a': 0.001, 'e': 0.9237643342351428}",20,0,-183.45332512625956,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
394,False,"{'a': 0.001, 'e': 0.9233809109895471}",20,8,-9.953949155094081,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
395,False,"{'a': 0.001, 'e': 0.9229965643631173}",25,0,-153.86092508745128,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
396,False,"{'a': 0.001, 'e': 0.9226112947402}",20,0,-53.70494079646068,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
397,False,"{'a': 0.001, 'e': 0.9222251025060648}",20,0,-64.12177089322145,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
398,False,"{'a': 0.001, 'e': 0.9218379880469041}",30,3,-65.05859075842109,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 0}",1
399,False,"{'a': 0.001, 'e': 0.921449951749832}",25,0,-37.44902033845314,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
400,False,"{'a': 0.001, 'e': 0.9210609940028851}",30,0,-117.05680020267198,"{0: 17, 1: 2, 2: 9, 3: 2, 4: 0}",0
401,False,"{'a': 0.001, 'e': 0.9206711151950209}",20,0,-178.90056160565135,"{0: 9, 1: 2, 2: 4, 3: 3, 4: 2}",0
402,False,"{'a': 0.001, 'e': 0.9202803157161181}",30,0,-169.57691889320267,"{0: 18, 1: 5, 2: 3, 3: 1, 4: 3}",0
403,False,"{'a': 0.001, 'e': 0.9198885959569765}",30,0,-91.47135209021116,"{0: 18, 1: 4, 2: 7, 3: 1, 4: 0}",0
404,False,"{'a': 0.001, 'e': 0.9194959563093155}",25,0,-14.62006644608199,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
405,False,"{'a': 0.001, 'e': 0.9191023971657747}",20,0,-82.90511897091315,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
406,False,"{'a': 0.001, 'e': 0.9187079189199134}",20,0,-222.21577460691202,"{0: 7, 1: 2, 2: 6, 3: 2, 4: 3}",0
407,False,"{'a': 0.001, 'e': 0.9183125219662098}",35,0,-27.463040193522186,"{0: 28, 1: 0, 2: 7, 3: 0, 4: 0}",0
408,False,"{'a': 0.001, 'e': 0.9179162067000607}",20,0,-140.76014479965153,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
409,False,"{'a': 0.001, 'e': 0.9175189735177814}",20,0,-95.58868378275783,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
410,False,"{'a': 0.001, 'e': 0.9171208228166051}",20,0,-71.00702701164367,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
411,False,"{'a': 0.001, 'e': 0.9167217549946823}",20,0,-71.24434358450428,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
412,False,"{'a': 0.001, 'e': 0.916321770451081}",25,0,-55.532633763815014,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
413,False,"{'a': 0.001, 'e': 0.9159208695857856}",25,12,-36.6356225362246,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
414,False,"{'a': 0.001, 'e': 0.9155190527996969}",20,0,-118.19123698318043,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
415,False,"{'a': 0.001, 'e': 0.9151163204946318}",20,0,-111.830022181009,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
416,False,"{'a': 0.001, 'e': 0.9147126730733223}",20,0,-187.82047316853703,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
417,False,"{'a': 0.001, 'e': 0.914308110939416}",25,9,-116.9028018718721,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 2}",1
418,False,"{'a': 0.001, 'e': 0.913902634497475}",30,0,-174.65167812067833,"{0: 17, 1: 3, 2: 6, 3: 2, 4: 2}",0
419,False,"{'a': 0.001, 'e': 0.9134962441529757}",25,0,-188.8009755536167,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
420,False,"{'a': 0.001, 'e': 0.9130889403123083}",25,0,-93.59289219762303,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
421,False,"{'a': 0.001, 'e': 0.9126807233827767}",30,0,-84.5852633698163,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
422,False,"{'a': 0.001, 'e': 0.9122715937725977}",20,0,-79.76504570587977,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
423,False,"{'a': 0.001, 'e': 0.911861551890901}",25,0,-124.36939836789703,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
424,False,"{'a': 0.001, 'e': 0.9114505981477284}",30,19,-52.548598154490584,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
425,False,"{'a': 0.001, 'e': 0.9110387329540337}",25,0,-137.06289981036682,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
426,False,"{'a': 0.001, 'e': 0.9106259567216819}",30,20,-27.961202036229082,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
427,False,"{'a': 0.001, 'e': 0.9102122698634492}",20,8,-129.31675092854005,"{0: 5, 1: 0, 2: 4, 3: 1, 4: 2}",1
428,False,"{'a': 0.001, 'e': 0.9097976727930226}",30,0,-111.03992481616686,"{0: 18, 1: 2, 2: 7, 3: 3, 4: 0}",1
429,False,"{'a': 0.001, 'e': 0.9093821659249989}",20,0,-82.55256677912868,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
430,False,"{'a': 0.001, 'e': 0.9089657496748851}",20,1,-156.53188662235078,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 2}",1
431,False,"{'a': 0.001, 'e': 0.9085484244590974}",20,0,-93.57215091221758,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
432,False,"{'a': 0.001, 'e': 0.9081301906949609}",20,9,-3.907442050114037,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
433,False,"{'a': 0.001, 'e': 0.9077110488007095}",20,0,-150.42460531038031,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
434,False,"{'a': 0.001, 'e': 0.9072909991954848}",20,8,-57.08845279863226,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
435,False,"{'a': 0.001, 'e': 0.9068700422993367}",25,0,-162.2057154515122,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
436,False,"{'a': 0.001, 'e': 0.9064481785332217}",30,16,-32.97760918394744,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
437,False,"{'a': 0.001, 'e': 0.9060254083190037}",20,0,-79.71865280676727,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
438,False,"{'a': 0.001, 'e': 0.9056017320794529}",25,0,-138.16544480212275,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
439,False,"{'a': 0.001, 'e': 0.9051771502382456}",25,0,-118.82238407449522,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
440,False,"{'a': 0.001, 'e': 0.9047516632199634}",30,1,-75.2284370794123,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 1}",1
441,False,"{'a': 0.001, 'e': 0.9043252714500934}",25,0,-77.08016193030842,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
442,False,"{'a': 0.001, 'e': 0.9038979753550274}",25,0,-125.14181640134734,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 3}",0
443,False,"{'a': 0.001, 'e': 0.9034697753620612}",20,9,-17.467496111243598,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
444,False,"{'a': 0.001, 'e': 0.903040671899395}",30,0,-60.38044863235674,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 0}",0
445,False,"{'a': 0.001, 'e': 0.9026106653961321}",35,22,-50.96941667384993,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
446,False,"{'a': 0.001, 'e': 0.9021797562822791}",25,0,-101.40266255186148,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
447,False,"{'a': 0.001, 'e': 0.901747944988745}",35,0,-210.54791158379845,"{0: 21, 1: 2, 2: 7, 3: 2, 4: 3}",0
448,False,"{'a': 0.001, 'e': 0.9013152319473411}",20,0,-49.32186418389945,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
449,False,"{'a': 0.001, 'e': 0.9008816175907802}",30,10,-40.15558475244243,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",1
450,False,"{'a': 0.001, 'e': 0.9004471023526769}",25,0,-145.63454313081934,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
451,False,"{'a': 0.001, 'e': 0.9000116866675463}",30,18,-18.757668621114256,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
452,False,"{'a': 0.001, 'e': 0.899575370970804}",20,0,-90.50929211937746,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
453,False,"{'a': 0.001, 'e': 0.8991381556987657}",20,0,-42.5529545301521,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
454,False,"{'a': 0.001, 'e': 0.8987000412886466}",25,8,-101.57920834771309,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 2}",1
455,False,"{'a': 0.001, 'e': 0.8982610281785611}",20,0,-168.18764228823628,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
456,False,"{'a': 0.001, 'e': 0.8978211168075223}",25,0,-90.79885818570366,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
457,False,"{'a': 0.001, 'e': 0.8973803076154415}",30,0,-90.99296116235529,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
458,False,"{'a': 0.001, 'e': 0.896938601043128}",25,0,-99.18665506066263,"{0: 19, 1: 1, 2: 1, 3: 3, 4: 1}",0
459,False,"{'a': 0.001, 'e': 0.896495997532288}",20,0,-118.11793135780243,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
460,False,"{'a': 0.001, 'e': 0.8960524975255252}",20,0,-16.49708719125244,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
461,False,"{'a': 0.001, 'e': 0.8956081014663396}",25,0,-91.81734838708122,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
462,False,"{'a': 0.001, 'e': 0.8951628097991272}",20,0,-104.99939238005756,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
463,False,"{'a': 0.001, 'e': 0.8947166229691795}",20,0,-62.50677313261185,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
464,False,"{'a': 0.001, 'e': 0.8942695414226836}",30,0,-74.27284903021238,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
465,False,"{'a': 0.001, 'e': 0.8938215656067205}",20,0,-125.38371033188422,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
466,False,"{'a': 0.001, 'e': 0.8933726959692665}",20,4,-173.58936984866008,"{0: 6, 1: 1, 2: 6, 3: 0, 4: 3}",1
467,False,"{'a': 0.001, 'e': 0.8929229329591909}",30,0,-165.6070536713008,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
468,False,"{'a': 0.001, 'e': 0.8924722770262568}",20,6,-58.229919320042185,"{0: 9, 1: 1, 2: 1, 3: 3, 4: 0}",1
469,False,"{'a': 0.001, 'e': 0.89202072862112}",30,0,-145.08341526544035,"{0: 18, 1: 2, 2: 6, 3: 3, 4: 1}",0
470,False,"{'a': 0.001, 'e': 0.891568288195329}",20,0,-115.8173802668562,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
471,False,"{'a': 0.001, 'e': 0.891114956201324}",20,0,-137.68014398275682,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
472,False,"{'a': 0.001, 'e': 0.890660733092437}",25,0,-70.63025284273115,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
473,False,"{'a': 0.001, 'e': 0.8902056193228912}",30,0,-67.30999879557096,"{0: 21, 1: 3, 2: 4, 3: 2, 4: 0}",0
474,False,"{'a': 0.001, 'e': 0.8897496153478003}",25,0,-90.47823727290474,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
475,False,"{'a': 0.001, 'e': 0.8892927216231682}",25,0,-45.961740792889216,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
476,False,"{'a': 0.001, 'e': 0.8888349386058886}",20,0,-125.87185679795746,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
477,False,"{'a': 0.001, 'e': 0.8883762667537444}",20,0,-60.67773656422466,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
478,False,"{'a': 0.001, 'e': 0.8879167065254074}",20,0,-55.022365416706805,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
479,False,"{'a': 0.001, 'e': 0.8874562583804381}",30,0,-278.04969221200355,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 6}",0
480,False,"{'a': 0.001, 'e': 0.8869949227792842}",20,0,-77.40304462469628,"{0: 10, 1: 2, 2: 8, 3: 0, 4: 0}",0
481,False,"{'a': 0.001, 'e': 0.8865327001832815}",25,0,-92.98435490927142,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
482,False,"{'a': 0.001, 'e': 0.8860695910546524}",20,0,-81.25518397266998,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
483,False,"{'a': 0.001, 'e': 0.8856055958565062}",25,1,-84.39773755257643,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 2}",1
484,False,"{'a': 0.001, 'e': 0.8851407150528379}",30,0,-166.82766340272778,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 2}",0
485,False,"{'a': 0.001, 'e': 0.8846749491085283}",25,0,-51.85799793777006,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
486,False,"{'a': 0.001, 'e': 0.8842082984893433}",30,0,-198.97686944047337,"{0: 16, 1: 2, 2: 7, 3: 3, 4: 2}",0
487,False,"{'a': 0.001, 'e': 0.8837407636619335}",30,0,-237.7536136335805,"{0: 16, 1: 5, 2: 3, 3: 2, 4: 4}",0
488,False,"{'a': 0.001, 'e': 0.8832723450938338}",30,0,-109.53608062847431,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
489,False,"{'a': 0.001, 'e': 0.8828030432534625}",20,9,-43.79052962063234,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
490,False,"{'a': 0.001, 'e': 0.8823328586101215}",30,15,-146.40824858632388,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 3}",1
491,False,"{'a': 0.001, 'e': 0.8818617916339955}",20,0,-77.32886383605708,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
492,False,"{'a': 0.001, 'e': 0.8813898427961513}",30,0,-91.84151780183942,"{0: 20, 1: 5, 2: 1, 3: 4, 4: 0}",0
493,False,"{'a': 0.001, 'e': 0.8809170125685377}",20,0,-80.35921246840648,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
494,False,"{'a': 0.001, 'e': 0.880443301423985}",20,0,-47.82155675308332,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
495,False,"{'a': 0.001, 'e': 0.8799687098362042}",30,0,-217.8540395120811,"{0: 13, 1: 5, 2: 7, 3: 3, 4: 2}",0
496,False,"{'a': 0.001, 'e': 0.879493238279787}",20,0,-104.5043759995412,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
497,False,"{'a': 0.001, 'e': 0.8790168872302047}",20,0,-84.80136308917506,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
498,False,"{'a': 0.001, 'e': 0.8785396571638084}",25,0,-129.61862115285317,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
499,False,"{'a': 0.001, 'e': 0.8780615485578283}",20,11,-37.89200909782758,"{0: 6, 1: 0, 2: 1, 3: 2, 4: 0}",1
500,False,"{'a': 0.001, 'e': 0.8775825618903728}",30,0,-65.25438373728136,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
501,False,"{'a': 0.001, 'e': 0.8771026976404284}",25,0,-107.52651665820784,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
502,False,"{'a': 0.001, 'e': 0.8766219562878595}",20,0,-102.25295410778001,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
503,False,"{'a': 0.001, 'e': 0.8761403383134074}",20,0,-75.73442255160843,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
504,False,"{'a': 0.001, 'e': 0.87565784419869}",25,0,-132.87721596484135,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
505,False,"{'a': 0.001, 'e': 0.8751744744262013}",25,0,-123.61534815556296,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
506,False,"{'a': 0.001, 'e': 0.8746902294793112}",20,0,-208.17850620239463,"{0: 9, 1: 1, 2: 5, 3: 2, 4: 3}",0
507,False,"{'a': 0.001, 'e': 0.8742051098422644}",25,0,-157.91916649340484,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
508,False,"{'a': 0.001, 'e': 0.8737191160001807}",20,0,-139.57777936264574,"{0: 8, 1: 1, 2: 10, 3: 0, 4: 1}",0
509,False,"{'a': 0.001, 'e': 0.8732322484390539}",25,0,-181.76436827064825,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
510,False,"{'a': 0.001, 'e': 0.8727445076457513}",25,17,-17.25911895951803,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
511,False,"{'a': 0.001, 'e': 0.8722558941080137}",25,0,-103.45394004567596,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
512,False,"{'a': 0.001, 'e': 0.8717664083144548}",30,0,-140.4302144438564,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
513,False,"{'a': 0.001, 'e': 0.8712760507545603}",25,12,-29.98985856083135,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
514,False,"{'a': 0.001, 'e': 0.8707848219186876}",20,0,-185.4287741260956,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 4}",0
515,False,"{'a': 0.001, 'e': 0.8702927222980654}",25,0,-83.77633657547449,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
516,False,"{'a': 0.001, 'e': 0.8697997523847936}",20,0,8.588526894345783,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
517,False,"{'a': 0.001, 'e': 0.8693059126718419}",20,0,-174.99810032728317,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 4}",0
518,False,"{'a': 0.001, 'e': 0.8688112036530499}",35,0,-119.64920858448545,"{0: 22, 1: 3, 2: 9, 3: 0, 4: 1}",0
519,False,"{'a': 0.001, 'e': 0.8683156258231266}",30,7,-45.84831585107427,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 0}",1
520,False,"{'a': 0.001, 'e': 0.8678191796776499}",20,0,-154.443773037857,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
521,False,"{'a': 0.001, 'e': 0.8673218657130658}",25,0,-102.98515940817508,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
522,False,"{'a': 0.001, 'e': 0.8668236844266883}",20,0,-33.33684769971306,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
523,False,"{'a': 0.001, 'e': 0.8663246363166986}",25,0,-149.83960558148885,"{0: 11, 1: 6, 2: 5, 3: 2, 4: 1}",0
524,False,"{'a': 0.001, 'e': 0.8658247218821448}",20,10,-11.46808750039239,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
525,False,"{'a': 0.001, 'e': 0.8653239416229412}",20,11,-59.86516725972581,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
526,False,"{'a': 0.001, 'e': 0.8648222960398683}",25,0,-50.55245902316482,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
527,False,"{'a': 0.001, 'e': 0.8643197856345712}",25,0,-122.82056723408655,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
528,False,"{'a': 0.001, 'e': 0.8638164109095605}",30,0,-130.11149264874913,"{0: 18, 1: 1, 2: 9, 3: 1, 4: 1}",0
529,False,"{'a': 0.001, 'e': 0.863312172368211}",20,0,-124.57472261838288,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
530,False,"{'a': 0.001, 'e': 0.862807070514761}",20,0,-60.07997580263464,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
531,False,"{'a': 0.001, 'e': 0.8623011058543124}",25,12,-101.0246272341593,"{0: 5, 1: 2, 2: 4, 3: 1, 4: 1}",1
532,False,"{'a': 0.001, 'e': 0.8617942788928298}",25,0,-110.31340900373596,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
533,False,"{'a': 0.001, 'e': 0.8612865901371402}",25,18,9.536542041628067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.001, 'e': 0.8607780400949321}",25,0,-64.5674432805404,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
535,False,"{'a': 0.001, 'e': 0.8602686292747557}",25,0,-108.84243641039052,"{0: 14, 1: 2, 2: 6, 3: 3, 4: 0}",0
536,False,"{'a': 0.001, 'e': 0.8597583581860216}",35,0,-157.19996370369742,"{0: 23, 1: 2, 2: 7, 3: 1, 4: 2}",0
537,False,"{'a': 0.001, 'e': 0.8592472273390012}",20,0,-111.06056591558234,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
538,False,"{'a': 0.001, 'e': 0.8587352372448249}",25,0,-154.65098287661257,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
539,False,"{'a': 0.001, 'e': 0.8582223884154829}",20,0,-35.961239877913805,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
540,False,"{'a': 0.001, 'e': 0.8577086813638242}",25,0,-39.606874827758396,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
541,False,"{'a': 0.001, 'e': 0.8571941166035554}",20,0,-100.55393975294992,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
542,False,"{'a': 0.001, 'e': 0.8566786946492415}",25,0,-211.87208288818658,"{0: 14, 1: 0, 2: 7, 3: 0, 4: 4}",0
543,False,"{'a': 0.001, 'e': 0.8561624160163044}",25,8,-77.23445702521563,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
544,False,"{'a': 0.001, 'e': 0.8556452812210225}",30,0,-2.2402508014692053,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
545,False,"{'a': 0.001, 'e': 0.8551272907805307}",20,0,-14.637758743098724,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
546,False,"{'a': 0.001, 'e': 0.8546084452128195}",25,0,-157.09810046444088,"{0: 15, 1: 0, 2: 6, 3: 2, 4: 2}",0
547,False,"{'a': 0.001, 'e': 0.8540887450367343}",20,0,-102.8712339785592,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
548,False,"{'a': 0.001, 'e': 0.8535681907719751}",30,0,-85.15135513991649,"{0: 22, 1: 5, 2: 1, 3: 0, 4: 2}",0
549,False,"{'a': 0.001, 'e': 0.8530467829390963}",25,14,-24.776993234492913,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
550,False,"{'a': 0.001, 'e': 0.8525245220595057}",20,0,-226.67438067394664,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 5}",0
551,False,"{'a': 0.001, 'e': 0.852001408655464}",30,0,-116.10287913752484,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
552,False,"{'a': 0.001, 'e': 0.8514774432500848}",25,0,-93.99636243282046,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
